Laser hair removal service,"Spark Laser Center - Laser Hair Removal, Midtown Medical Spa, Microneedling, Hydrafacial NYC","119 W 57th St #1101, New York, NY 10019, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday Closed,Sunday Closed,Monday Closed",sparklasercenter.com,+1 212-245-0940,"https://www.google.com/maps/place/Spark+Laser+Center+-+Laser+Hair+Removal,+Midtown+Medical+Spa,+Microneedling,+Hydrafacial+NYC/data=!4m5!3m4!1s0x89c258f745ea0187:0xf251f2a2292575df!8m2!3d40.764983!4d-73.9780639?authuser=0&hl=en&rclk=1"
Spa,AIRE Ancient Baths New York,"88 Franklin St, New York, NY 10013, United States","Tuesday 9AM–11PM,Wednesday 9AM–11PM,Thursday 9AM–11PM,Friday 8AM–11PM,Saturday 8AM–11PM,Sunday 8AM–11PM,Monday 9AM–11PM",beaire.com,+1 646-503-1910,https://www.google.com/maps/place/AIRE+Ancient+Baths+New+York/data=!4m5!3m4!1s0x89c25a206d5e73eb:0x7fb77b50ca8f3b9c!8m2!3d40.7181473!4d-74.00482?authuser=0&hl=en&rclk=1
Medical spa,IN•GLO Face and Body Sculpting Med Spa,"104 W 14th St Suite 2C, New York, NY 10011, United States","Tuesday 11AM–7PM,Wednesday 11AM–7PM,Thursday 11AM–7PM,Friday 11AM–7PM,Saturday 11AM–7PM,Sunday Closed,Monday 11AM–7PM",inglomedspa.com,+1 212-647-8919,https://www.google.com/maps/place/IN%E2%80%A2GLO+Face+and+Body+Sculpting+Med+Spa/data=!4m5!3m4!1s0x89c25997d5a70033:0x1c6644c9dc6a401f!8m2!3d40.7373316!4d-73.997488?authuser=0&hl=en&rclk=1
Day spa,Fifth Ave Thai Spa,"5 E 57th St #4thFl, New York, NY 10022, United States","Tuesday 10:30AM–8:30PM,Wednesday 10:30AM–8:30PM,Thursday 10:30AM–8:30PM,Friday 10:30AM–8:30PM,Saturday 10:30AM–8:30PM,Sunday 10:30AM–8:30PM,Monday 10:30AM–8:30PM",fifthavethaispa.com,+1 212-644-8239,https://www.google.com/maps/place/Fifth+Ave+Thai+Spa/data=!4m5!3m4!1s0x89c258fa90a4440d:0x68492bcf7c63eb3e!8m2!3d40.7628948!4d-73.9731687?authuser=0&hl=en&rclk=1
Skin care clinic,Skin Spa New York - Flatiron / Chelsea,"11 W 20th St, New York, NY 10011, United States","Tuesday 12–8PM,Wednesday 12–8PM,Thursday 12–8PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 12–8PM",skinspanewyork.com,+1 212-620-0033,https://www.google.com/maps/place/Skin+Spa+New+York+-+Flatiron+%2F+Chelsea/data=!4m5!3m4!1s0x89c259a3672a0aa5:0x1827678ae9c55d1!8m2!3d40.7403205!4d-73.9918869?authuser=0&hl=en&rclk=1
Hair removal service,Vada Spa and Laser Center,"364 6th Ave, New York, NY 10011, United States","Tuesday 10AM–9PM,Wednesday 10AM–9PM,Thursday 10AM–9PM,Friday 10AM–9PM,Saturday 10AM–9PM,Sunday 10AM–9PM,Monday 10AM–9PM",vadaspa.com,+1 212-206-1572,https://www.google.com/maps/place/Vada+Spa+and+Laser+Center/data=!4m5!3m4!1s0x89c25996ae87b785:0x5b0a8bb7ff264908!8m2!3d40.7326125!4d-73.9999919?authuser=0&hl=en&rclk=1
Skin care clinic,Skin Spa New York - Mideast / E 56th St.,"127 E 56th St, New York, NY 10022, United States","Tuesday 12–9PM,Wednesday 12–9PM,Thursday 12–9PM,Friday 12–7PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 12–9PM",skinspanewyork.com,+1 212-883-1125,https://www.google.com/maps/place/Skin+Spa+New+York+-+Mideast+%2F+E+56th+St./data=!4m5!3m4!1s0x89c259398ddb2a61:0xf93fde77815fc084!8m2!3d40.7606829!4d-73.9699927?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Spa,exhale® Central Park South,"150 Central Park S, New York, NY 10019, United States","Tuesday 9AM–7:30PM,Wednesday 9AM–7:30PM,Thursday 9AM–7PM,Friday 9AM–7PM,Saturday 9AM–6PM,Sunday 9AM–6PM,Monday 9AM–7:30PM",exhalespa.com,+1 212-561-7400,https://www.google.com/maps/place/exhale%C2%AE+Central+Park+South/data=!4m5!3m4!1s0x89c258f73ab9466d:0x83ab4bc30657f538!8m2!3d40.766187!4d-73.9777564?authuser=0&hl=en&rclk=1
Spa and health club,NY Dreamland Spa,"304 E 49th St #2FL, New York, NY 10017, United States","Tuesday 10AM–9PM,Wednesday 10AM–9PM,Thursday 10AM–9PM,Friday 10AM–9PM,Saturday 10AM–9PM,Sunday 10AM–9PM,Monday 10AM–9PM",,+1 917-409-5958,https://www.google.com/maps/place/NY+Dreamland+Spa/data=!4m5!3m4!1s0x89c25913d4df7087:0xd07eb02d440ddc93!8m2!3d40.753933!4d-73.968642?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Medical spa,Alea Aesthetics Medical Spa,"238 E 58th St, New York, NY 10022, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday Closed,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday Closed,Monday Closed",aleamedspa.com,+1 833-999-2532,https://www.google.com/maps/place/Alea+Aesthetics+Medical+Spa/data=!4m5!3m4!1s0x89c259176bff89af:0x4162064d7a5e2dd8!8m2!3d40.7602304!4d-73.9656085?authuser=0&hl=en&rclk=1
Spa,Naturopathica Spa & Healing Center - Madison,"667 Madison Ave, New York, NY 10065, United States","Tuesday 11AM–7PM,Wednesday 11AM–7PM,Thursday 11AM–7PM,Friday 11AM–7PM,Saturday 11AM–5PM,Sunday 11AM–5PM,Monday 11AM–7PM",naturopathica.com,+1 646-313-3712,https://www.google.com/maps/place/Naturopathica+Spa+%26+Healing+Center+-+Madison/data=!4m5!3m4!1s0x89c259b0b607d7a1:0xe3749d232f479406!8m2!3d40.7644359!4d-73.9701995?authuser=0&hl=en&rclk=1
Medical spa,Orchid Aesthetics Medical Spa,"57 W 57th St, New York, NY 10019, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–7PM,Friday 10AM–8PM,Saturday 10AM–4PM,Sunday Closed,Monday 10AM–8PM",orchidaesthetics.com,+1 347-690-2236,https://www.google.com/maps/place/Orchid+Aesthetics+Medical+Spa/data=!4m5!3m4!1s0x89c258f0a9848dcd:0x6bfb9f4d95735b6b!8m2!3d40.7643584!4d-73.9764935?authuser=0&hl=en&rclk=1
Medical spa,CryoVigor | CryoTherapy NYC & Body Sculpting NYC,"ROCKEFELLER CENTER AND BRYANT PARK, 2 W 46th St #505, New York, NY 10036, United States"," , , , , , , ",,+1 212-920-7440,https://www.google.com/maps/place/CryoVigor+%7C+CryoTherapy+NYC+%26+Body+Sculpting+NYC/data=!4m5!3m4!1s0x89c258fe4bbc1ee3:0x7d63d8dfcef0d6f9!8m2!3d40.7560961!4d-73.9798129?authuser=0&hl=en&rclk=1
Erotic massage,West Garden Spa,"243 W 30th St Ste 1, New York, NY 10001, United States",,westgardenspa.com,+1 212-244-7711,https://www.google.com/maps/place/West+Garden+Spa/data=!4m5!3m4!1s0x89c259afcd546de7:0x96a2924b33266e60!8m2!3d40.7493716!4d-73.9938603?authuser=0&hl=en&rclk=1
Medical spa,Alinea Medical Spa,"205 E 69th St Suite 1B, New York, NY 10021, United States","Tuesday 9AM–5PM,Wednesday 9AM–7PM,Thursday 9AM–5PM,Friday 9AM–5PM,Saturday 9AM–3PM,Sunday Closed,Monday Closed",alineamedicalspa.com,+1 646-476-5791,https://www.google.com/maps/place/Alinea+Medical+Spa/data=!4m5!3m4!1s0x89c258ea3c4fffff:0x89b5f822075c5cd8!8m2!3d40.7676854!4d-73.961144?authuser=0&hl=en&rclk=1
Swimming pool,Wall Street Bath & Spa 88,"88 Fulton St, New York, NY 10038, United States","Tuesday 12–10:30PM,Wednesday 12–10:30PM,Thursday 12–10:30PM,Friday 12–10:30PM,Saturday 12–10:30PM,Sunday 12–10:30PM,Monday 12–10:30PM",spa88.com,+1 212-766-8600,https://www.google.com/maps/place/Wall+Street+Bath+%26+Spa+88/data=!4m5!3m4!1s0x89c25a22ad9a48c3:0x5acbb131224cc962!8m2!3d40.7091089!4d-74.0058052?authuser=0&hl=en&rclk=1
Medical clinic,VSPOT,"741 Madison Ave 3rd floor, New York, NY 10065, United States","Tuesday 9AM–8PM,Wednesday 9AM–8PM,Thursday 9AM–8PM,Friday 9AM–8PM,Saturday 9AM–5PM,Sunday Closed,Monday 9AM–8PM",vspotmedispa.com,+1 212-988-1387,https://www.google.com/maps/place/VSPOT/data=!4m5!3m4!1s0x89c258edace386cf:0x8f3c836d73757b1f!8m2!3d40.766964!4d-73.968666?authuser=0&hl=en&rclk=1
Day spa,Pratima Ayurvedic Spa,"110 Greene St Suite 7B, New York, NY 10012, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–7PM,Sunday 10AM–5PM,Monday 11AM–6PM",pratimaskincare.com,+1 212-581-8136,https://www.google.com/maps/place/Pratima+Ayurvedic+Spa/data=!4m5!3m4!1s0x89c2598e91e40fad:0xc2a3628f31d5e0b4!8m2!3d40.7244349!4d-73.99949?authuser=0&hl=en&rclk=1
Medical spa,NYC Rejuvenation Clinic,"30 E 60th St #1400, New York, NY 10022, United States","Tuesday 11AM–6PM,Wednesday 11AM–6PM,Thursday 11AM–6PM,Friday 11AM–6PM,Saturday 11AM–4PM,Sunday 11AM–3PM,Monday 11AM–6PM",rejuvenationny.com,+1 212-245-0070,https://www.google.com/maps/place/NYC+Rejuvenation+Clinic/data=!4m5!3m4!1s0x89c258f869035175:0x70562814f897a1d7!8m2!3d40.763724!4d-73.9702572?authuser=0&hl=en&rclk=1
Reflexologist,Renew Body Wellness,"49 W 8th St #1, New York, NY 10011, United States","Tuesday 10:30AM–12AM,Wednesday 10:30AM–12AM,Thursday 10:30AM–12AM,Friday 10:30AM–12AM,Saturday 10:30AM–12AM,Sunday 10:30AM–12AM,Monday 10:30AM–12AM",nycrenewbodywellness.com,+1 212-677-6688,https://www.google.com/maps/place/Renew+Body+Wellness/data=!4m5!3m4!1s0x89c25996c509d835:0xb176051f183d54bf!8m2!3d40.7334061!4d-73.998528?authuser=0&hl=en&rclk=1
Day spa,Allure Day Spa & Hair Design,"139 E 55th St, New York, NY 10022, United States","Tuesday 10:30AM–7:30PM,Wednesday 10:30AM–7:30PM,Thursday 10:30AM–7:30PM,Friday 10:30AM–7:30PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10:30AM–7:30PM",alluredayspa.com,+1 212-644-5500,https://www.google.com/maps/place/Allure+Day+Spa+%26+Hair+Design/data=!4m5!3m4!1s0x89c258e4ea45c623:0x29cedb67ce69c706!8m2!3d40.7595779!4d-73.9695384?authuser=0&hl=en&rclk=1
Spa,The Spa at Four Seasons Hotel New York Downtown,"27 Barclay St, New York, NY 10007, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday 9AM–7PM,Sunday 9AM–7PM,Monday 10AM–7PM",fourseasons.com,+1 646-880-1999,https://www.google.com/maps/place/The+Spa+at+Four+Seasons+Hotel+New+York+Downtown/data=!4m5!3m4!1s0x89c25a18e32cd22b:0xd96d4c5b121dd733!8m2!3d40.7127375!4d-74.0091831?authuser=0&hl=en&rclk=1
Massage spa,Snowflakes Spa,"324 W 49th St, New York, NY 10019, United States","Tuesday 11AM–9PM,Wednesday 11AM–9PM,Thursday 11AM–9PM,Friday 11AM–9PM,Saturday 11AM–9PM,Sunday 11AM–9PM,Monday 11AM–9PM",,+1 212-315-5788,https://www.google.com/maps/place/Snowflakes+Spa/data=!4m5!3m4!1s0x89c25856c6fdae8f:0x97a4c972bc79188c!8m2!3d40.762076!4d-73.9880685?authuser=0&hl=en&rclk=1
Waxing hair removal service,Dyanna Spa & Waxing Center NYC,"42 E 21st St, New York, NY 10010, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–7PM,Sunday 10AM–7PM,Monday 10AM–8PM",dyannaspa.com,+1 212-995-2355,https://www.google.com/maps/place/Dyanna+Spa+%26+Waxing+Center+NYC/data=!4m5!3m4!1s0x89c259a165296df5:0xa993c482d963409c!8m2!3d40.7391483!4d-73.9883143?authuser=0&hl=en&rclk=1
Medical spa,Manhattan Laser Spa #1 Coolsculpting + Emsculpt,"808 Lexington Ave, New York, NY 10065, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday Closed,Monday 10AM–8PM",manhattanlaserspa.com,+1 917-261-7087,https://www.google.com/maps/place/Manhattan+Laser+Spa+%231+Coolsculpting+%2B+Emsculpt/data=!4m5!3m4!1s0x89c2596719e015b3:0x4a7fefed16b77ae6!8m2!3d40.764408!4d-73.96691?authuser=0&hl=en&rclk=1
Medical spa,Skintology MedSpa by Dr. Jennifer Walden,"157 E 57th St Fl 1, New York, NY 10022, United States","Tuesday 9AM–7PM,Wednesday 9AM–7PM,Thursday 9AM–7PM,Friday 9AM–7PM,Saturday 9AM–5PM,Sunday Closed,Monday 9AM–7PM",skintologyny.com,+1 212-832-2225,https://www.google.com/maps/place/Skintology+MedSpa+by+Dr.+Jennifer+Walden/data=!4m5!3m4!1s0x89c259bb611f87fd:0x33d4cfb0f4fe48d6!8m2!3d40.7605833!4d-73.9678331?authuser=0&hl=en&rclk=1
Day spa,The Couple Spa,"320 E 65th St, New York, NY 10065, United States","Tuesday 11AM–8PM,Wednesday 11AM–8PM,Thursday 11AM–8PM,Friday 11AM–9PM,Saturday 10:30AM–9:30PM,Sunday 10:30AM–9:30PM,Monday 11AM–8PM",thecouplespa.com,+1 929-344-2888,https://www.google.com/maps/place/The+Couple+Spa/data=!4m5!3m4!1s0x89c258e837b7034d:0xe577e8e32e23b75d!8m2!3d40.7638613!4d-73.9606731?authuser=0&hl=en&rclk=1
Spa,Faina European Day Spa,"330 W 58th St #402, New York, NY 10019, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday 10AM–7PM,Sunday 10AM–7PM,Monday 10AM–7PM",fainaeuropeanspa.com,+1 212-245-6557,https://www.google.com/maps/place/Faina+European+Day+Spa/data=!4m5!3m4!1s0x89c258586506e723:0xff6ddc3f660bbeff!8m2!3d40.7677324!4d-73.9836128?authuser=0&hl=en&rclk=1
Sauna,Russian & Turkish Baths,"268 E 10th St, New York, NY 10009, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–10PM,Saturday 10AM–10PM,Sunday 9AM–10PM,Monday 10AM–10PM",russianturkishbaths.com,+1 212-674-9250,https://www.google.com/maps/place/Russian+%26+Turkish+Baths/data=!4m5!3m4!1s0x89c2599d839aab4f:0x641537c350af5d05!8m2!3d40.728232!4d-73.9835859?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Facial spa,"Serena Spa, Inc.","1270 Broadway #503, New York, NY 10001, United States","Tuesday 11AM–6:30PM,Wednesday 11AM–6:30PM,Thursday 11AM–6:30PM,Friday 11AM–6:30PM,Saturday Closed,Sunday Closed,Monday 11AM–6:30PM",serena-spa.com,+1 646-373-0409,"https://www.google.com/maps/place/Serena+Spa,+Inc./data=!4m5!3m4!1s0x89c259a92405b631:0xca355a587b7a9c49!8m2!3d40.7486063!4d-73.9879731?authuser=0&hl=en&rclk=1"
Medical spa,Smooth Synergy Medical Spa & Laser Center,"139 E 57th St 8th Floor, New York, NY 10022, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday Closed,Sunday Closed,Monday 10AM–7PM",smoothsynergy.com,+1 212-397-0111,https://www.google.com/maps/place/Smooth+Synergy+Medical+Spa+%26+Laser+Center/data=!4m5!3m4!1s0x89c258e51e770df9:0xcc62ea120ed89b18!8m2!3d40.7609902!4d-73.9687808?authuser=0&hl=en&rclk=1
Health spa,Advanced Cryo NYC,"456 Broadway 2nd floor, New York, NY 10013, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday 10AM–4PM,Sunday 10AM–2PM,Monday 10AM–7PM",invitacryonyc.com,+1 917-744-0574,https://www.google.com/maps/place/Advanced+Cryo+NYC/data=!4m5!3m4!1s0x89c2598f0af739b3:0xfeb378d81e1eb71!8m2!3d40.7205078!4d-74.0005639?authuser=0&hl=en&rclk=1
Thai massage therapist,Siya Healing Spa,"56 W 39th St 3rd floor, New York, NY 10018, United States","Tuesday 11AM–9PM,Wednesday 11AM–9PM,Thursday 11AM–9PM,Friday 11AM–9PM,Saturday 11AM–9PM,Sunday 11AM–9PM,Monday 11AM–9PM",siyahealingspa.com,+1 917-254-6895,https://www.google.com/maps/place/Siya+Healing+Spa/data=!4m5!3m4!1s0x89c258e315febcfd:0xa4c38c5be26e839a!8m2!3d40.752401!4d-73.9848739?authuser=0&hl=en&rclk=1
Spa,Hideaway Spa & Lounge Wall Street,"108 Greenwich St #4FL, New York, NY 10006, United States","Tuesday 10:30AM–8:30PM,Wednesday 10:30AM–8:30PM,Thursday 10:30AM–8:30PM,Friday 10:30AM–9PM,Saturday 10:30AM–9PM,Sunday 10:30AM–9PM,Monday 10:30AM–8:30PM",hideawayspawallstreet.com,+1 646-912-9912,https://www.google.com/maps/place/Hideaway+Spa+%26+Lounge+Wall+Street/data=!4m5!3m4!1s0x89c25a10c11cc0bb:0xde63ba01f9418cb!8m2!3d40.7086054!4d-74.0136016?authuser=0&hl=en&rclk=1
Spa,SPA 45,"459 Lexington Ave, New York, NY 10017, United States","Tuesday 10AM–12AM,Wednesday 10AM–1AM,Thursday 10AM–12AM,Friday 10AM–1AM,Saturday 10AM–1AM,Sunday 10AM–1AM,Monday 10AM–12AM",nyspa45.com,+1 212-663-0045,https://www.google.com/maps/place/SPA+45/data=!4m5!3m4!1s0x89c259027daa59ed:0xe12e8dcb6655163b!8m2!3d40.7534139!4d-73.9743584?authuser=0&hl=en&rclk=1
Health spa,Hila Colonic New York,"424 Broadway Suit 404, New York, NY 10013, United States","Tuesday 9AM–7PM,Wednesday 9AM–7PM,Thursday 9AM–7PM,Friday 9AM–7PM,Saturday 9AM–7PM,Sunday 9AM–7PM,Monday 9AM–7PM",hilacolonicnewyork.com,+1 917-667-0299,https://www.google.com/maps/place/Hila+Colonic+New+York/data=!4m5!3m4!1s0x89c259555fbe9cc5:0x478e3f70669a322d!8m2!3d40.7196048!4d-74.0014132?authuser=0&hl=en&rclk=1
Spa,Zu Yuan Spa Inc.,"171 Canal St, New York, NY 10013, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday 10AM–8PM,Monday 10AM–8PM",,+1 212-587-8881,https://www.google.com/maps/place/Zu+Yuan+Spa+Inc./data=!4m5!3m4!1s0x89c25a271d02e46b:0x3f11ac140ff927e4!8m2!3d40.7168582!4d-73.9971289?authuser=0&hl=en&rclk=1
Spa,SKN Spa,"698 10th Ave, New York, NY 10019, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7:30PM,Saturday 10AM–7:30PM,Sunday 10AM–6PM,Monday 10AM–7PM",sknspanyc.com,+1 212-581-1398,https://www.google.com/maps/place/SKN+Spa/data=!4m5!3m4!1s0x89c258505340396b:0xe247145f8e20288a!8m2!3d40.7638533!4d-73.9921882?authuser=0&hl=en&rclk=1
Medical spa,Glamoi Med Spa,"727 6th Ave 4th Floor, New York, NY 10010, United States","Tuesday 9AM–6PM,Wednesday 9AM–8PM,Thursday 9AM–8PM,Friday 9AM–6PM,Saturday 9AM–4PM,Sunday Closed,Monday Closed",glamoi.com,+1 212-433-4526,https://www.google.com/maps/place/Glamoi+Med+Spa/data=!4m5!3m4!1s0x89c25917903415c7:0x6c2e6572d13109d8!8m2!3d40.7434938!4d-73.9926985?authuser=0&hl=en&rclk=1
Health spa,CryoEmpire,"377 5th Ave 2nd fl, New York, NY 10016, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–6PM,Sunday Closed,Monday 10AM–8PM",,+1 212-381-6095,https://www.google.com/maps/place/CryoEmpire/data=!4m5!3m4!1s0x89c25900bd0f8a43:0xdc3a3715bacfad8f!8m2!3d40.7492267!4d-73.9836264?authuser=0&hl=en&rclk=1
Beauty salon,Besu Salon and Day Spa,"234 3rd Ave, New York, NY 10003, United States","Tuesday 9AM–8PM,Wednesday 9AM–8PM,Thursday 9AM–8PM,Friday 9AM–8PM,Saturday 9AM–8PM,Sunday 9AM–8PM,Monday 9AM–8PM",besusalonandspa.com,+1 212-420-6565,https://www.google.com/maps/place/Besu+Salon+and+Day+Spa/data=!4m5!3m4!1s0x89c259a038ce53fd:0x97421a52b1772857!8m2!3d40.7367378!4d-73.9849444?authuser=0&hl=en&rclk=1
Wellness center,Holos NYC (Infinity Float),"27 E 21st St Floor 2, New York, NY 10010, United States","Tuesday Closed,Wednesday 11AM–8PM,Thursday 11AM–8PM,Friday 11AM–8PM,Saturday 11AM–8PM,Sunday 11AM–8PM,Monday Closed",infinityfloatnyc.com,+1 212-213-8520,https://www.google.com/maps/place/Holos+NYC+(Infinity+Float)/data=!4m5!3m4!1s0x89c259a67b13121b:0xa793beba9fa7d596!8m2!3d40.7398002!4d-73.9886071?authuser=0&hl=en&rclk=1
Spa,Yukie Natori New York Salon & Spa,"39 W 56th St, New York, NY 10019, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday 10AM–8PM,Monday 10AM–8PM",yukienatori-newyork.com,+1 212-702-9660,https://www.google.com/maps/place/Yukie+Natori+New+York+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258fab2138c73:0xa6a923e326d7f61f!8m2!3d40.7633797!4d-73.9763534?authuser=0&hl=en&rclk=1
Day spa,Jeniette New York Day Spa,"13 W 17th St, New York, NY 10011, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–7PM,Sunday Closed,Monday 10AM–8PM",,+1 212-529-1616,https://www.google.com/maps/place/Jeniette+New+York+Day+Spa/data=!4m5!3m4!1s0x89c25998fdea99fd:0x2f54a82cdce8cf6!8m2!3d40.7385079!4d-73.9929888?authuser=0&hl=en&rclk=1
Spa,Spa de La Mer,"28 W 53rd St Floor -2, New York, NY 10019, United States","Tuesday 7AM–6PM,Wednesday 7AM–6PM,Thursday 7AM–6PM,Friday 7AM–6PM,Saturday 7AM–7PM,Sunday 7AM–7PM,Monday 7AM–6PM",baccarathotels.com,+1 212-790-8910,https://www.google.com/maps/place/Spa+de+La+Mer/data=!4m5!3m4!1s0x89c258f9639338c3:0x524a5eccdaffe9c3!8m2!3d40.7606786!4d-73.9771353?authuser=0&hl=en&rclk=1
Day spa,Joanna Vargas Skin Care,"501 5th Ave 3rd Floor Suite 300, New York, NY 10017, United States","Tuesday 8AM–8PM,Wednesday 8AM–8PM,Thursday 8AM–8PM,Friday 8AM–8PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 8AM–8PM",joannavargas.com,+1 212-949-2350,https://www.google.com/maps/place/Joanna+Vargas+Skin+Care/data=!4m5!3m4!1s0x89c259004f6b8d6f:0xb39d12af9f4b929f!8m2!3d40.753195!4d-73.9807504?authuser=0&hl=en&rclk=1
Massage spa,City Health Spa,"51 W 14th St, New York, NY 10010, United States"," , , , , , , ",,+1 212-488-0099,https://www.google.com/maps/place/City+Health+Spa/data=!4m5!3m4!1s0x89c259bd58d230cb:0xa80ba253aaddbf5b!8m2!3d40.7372791!4d-73.9958395?authuser=0&hl=en&rclk=1
Massage spa,Broad & Wall Wellness,"105 Broad St 3rd fl, New York, NY 10004, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–10PM,Saturday 10:30AM–10PM,Sunday 10:30AM–9:30PM,Monday 10AM–10PM",business.site,+1 917-388-3936,https://www.google.com/maps/place/Broad+%26+Wall+Wellness/data=!4m5!3m4!1s0x89c25b268a69dbd7:0x6aea00869179fa0f!8m2!3d40.7031287!4d-74.0114221?authuser=0&hl=en&rclk=1
